"ISSCAAP_Group","Taxonomic_Code","Alpha3_Code","Scientific_Name","English_name","French_name","Spanish_name","Arabic_name","Chinese_name","Russian_name","Author","Family","Order","FishStat_Data"
34,"178001001704","HFR","Helicolenus percoides","Red gurnard perch","","","","","","(Richardson & Solander 1842)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001001705","IJP","Helicolenus mouchezi","Rosefish","","","","","","(Sauvage 1875)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001001706","DVM","Helicolenus barathri","","","","","","","(Hector 1875)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"1780010017XX","ROK","Helicolenus spp","Rosefishes nei","Sébastes chèvres nca","Rascacios sureños nep","","","","","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001001901","PIS","Pontinus accraensis","Ghanean rockfish","","","","","","Norman 1935","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001001902","POI","Pontinus kuhlii","Offshore rockfish","Rascasse du large","Rascacio de fuera","سمك الصَّخر عرض البحر","古氏海鲉","","(Bowdich 1825)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001001903","PZM","Pontinus macrocephalus","Large-headed scorpionfish","","","","","","(Sauvage 1882)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001001904","QBK","Pontinus leda","Speckled deepwat. scorpionfish","Rascasse tachetée","Rascacio rosado","","","","Eschmeyer 1969","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001001905","QKO","Pontinus nigropunctatus","S.Helena deepwat. scorpionfish","","","","","","(Günther 1868)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001001906","ZPS","Pontinus sierra","Speckled scorpionfish","Rascasse monchetée","Rascacio lapón","","","","(Gilbert 1890)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001001907","UEO","Pontinus furcirhinus","","Rascasse richichi","Rascacio richichi","","","","Garman 1899","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"1780010019XX","FZY","Pontinus spp","","","","","","","Poey 1860","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001002001","PFY","Pteroidichthys godfreyi","","","","","","","(Whitley 1954)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002101","SOF","Scorpaenodes africanus","","","","","","","Pfaff 1933","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002102","SOV","Scorpaenodes parvipinnis","Lowfin scorpionfish","","","","","","(Garrett 1864)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002103","UAY","Scorpaenodes elongatus","African spotted scorpionfish","","","","","","Cadenat 1949","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002104","UBW","Scorpaenodes muciparus","","","","","","","(Alcock 1889)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002401","SJC","Scorpaenopsis cacopsis","Jenkin's scorpionfish","Rascasse bossue","","","","","Jenkins 1901","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002402","SJG","Scorpaenopsis gibbosa","Humpbacked scorpionfish","","","","","","(Bloch & Schneider 1801)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002403","SJH","Scorpaenopsis cirrhosa","Weedy stingfish","","","","","","(Thunberg 1793)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002404","QIZ","Scorpaenopsis barbata","Bearded scorpionfish","","","","","","(Rüppell 1838)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002405","QJA","Scorpaenopsis lactomaculata","Whiteblotched scorpionfish","","","","","","(Herre 1945)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002406","QJB","Scorpaenopsis venosa","Raggy scorpionfish","Poisson-scorpion à guenilles","","","","","(Cuvier 1829)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002501","SJB","Sebastapistes ballieui","Spotfin scorpionfish","","","","","","(Sauvage 1875)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002601","SFH","Sebastiscus marmoratus","","","","","褐菖鲉","","(Cuvier 1829)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002602","BZT","Sebastiscus tertius","","","","","三色褐菖鲉","","(Barsukov & Chen 1978)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002701","TOH","Taenianotus triacanthus","Leaf scorpionfish","Poisson-feuille","","","","","Lacépède 1802","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001002801","TSO","Thysanichthys crossotus","","","","","","","Jordan & Starks 1904","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001003601","PZU","Pterois russelii","Plaintail turkeyfish","","","","","","Bennett 1831","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001003602","PZO","Pterois volitans","Red lionfish","Rascasse volante","Pez león","","","","(Linnaeus 1758)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001003603","PZT","Pterois antennata","Broadbarred firefish","Ptérois à antennes","","","","","(Bloch 1787)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001003604","PZR","Pterois radiata","Radial firefish","","","","","","Cuvier 1829","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001003605","PZX","Pterois sphex","Hawaiian turkeyfish","","","","","","Jordan & Evermann 1903","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001003606","UHQ","Pterois miles","Devil firefish","Poisson scorpion","","","","","(Bennett 1828)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001004901","DDZ","Dendrochirus zebra","Zebra turkeyfish","Ptérois zèbre","","","","","(Cuvier 1829)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001004902","DDI","Dendrochirus biocellatus","Twospot turkeyfish","Ptérois ocellé","","","","","(Fowler 1938)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001004903","DDY","Dendrochirus brachypterus","Shortfin turkeyfish","Ptérois nain","","","","","(Cuvier 1829)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001004904","DDB","Dendrochirus barberi","Hawaiian lionfish","","","","","","(Steindachner 1900)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001006701","RIH","Rhinopias aphanes","","","","","","","Eschmeyer 1973","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001007201","PHW","Phenacoscorpius adenensis","","","","","","","Norman 1939","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001007301","AQL","Adelosebastes latens","","","","","","","Eschmeyer, Abe & Nakano 1979","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001007801","HZE","Hozukius emblemarius","","","","","","","(Jordan & Starks 1904)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001007901","SJU","Sebastolobus alascanus","Shortspine thornyhead","","Chancharro alacrán","","","Шипощек аляскинский","Bean 1890","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001007902","SJZ","Sebastolobus altivelis","Longspine thornyhead","","","","","","Gilbert 1896","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001007903","SJW","Sebastolobus macrochir","Broadbanded thornyhead","","","","","","(Günther 1877)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001008001","TIA","Trachyscorpia eschmeyeri","Cape scorpionfish","Rascasse du Cap","Rascacio del Cabo","","","","Whitley 1970","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001008002","TJX","Trachyscorpia cristulata","Atlantic thornyhead","","","","","","(Goode & Bean 1896)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001008003","TZY","Trachyscorpia echinata","Spiny scorpionfish","Rascasse épineuse","Rascacio espinoso","","","","(Koehler 1896)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"1780010080XX","XTY","Trachyscorpia spp","","","","","","","","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001009001","ERM","Ectreposebastes imus","Midwater scorpionfish","Rascasse profonde","Rascacio de profundidad","","","","Garman 1899","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001009101","LII","Lioscorpius longiceps","","","","","","","Günther 1880","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001009201","MXR","Maxillicosta raoulensis","","","","","","","Eschmeyer & Poss 1976","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001009301","NNX","Neosebastes entaxis","Orange-banded scorpionfish","","","","","","Jordan & Starks 1904","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001009501","SVG","Setarches guentheri","Channeled rockfish","Rascasse serran","","","","","Johnson 1862","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001009701","PBK","Plectrogenium barsukovi","","","","","","","Mandrytsa 1992","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001009801","QRF","Neoscorpaena nielseni","","","","","","","(Smith 1964)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"1780010XXXXX","SCO","Scorpaenidae","Scorpionfishes, redfishes nei","Rascasses, sébastes nca","Rascacios, gallinetas nep","","","Скорпеновые","","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178002000101","BLY","Bellator brachychir","Shortfin searobin","","","","","","(Regan 1914)","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002000102","FHH","Bellator loxias","Barred searobin","Grondin pirelon","Rubio angelito","","","","(Jordan 1897)","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002000205","GUN","Trigla lyra","Piper gurnard","Grondin lyre","Garneo","","","","Linnaeus 1758","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"1780020002XX","GUY","Trigla spp","Gurnards nei","Grondins nca","Garneos nep","","","","","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000301","KUG","Chelidonichthys kumu","Bluefin gurnard","Grondin aile bleue","Testolín de aleta azul","","","Тригла-куму","(Cuvier 1829)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000302","GUU","Chelidonichthys lucerna","Tub gurnard","Grondin perlon","Begel","","斑鳍鲂鮄","","(Linnaeus 1758)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000303","GUR","Chelidonichthys cuculus","Red gurnard","Grondin rouge","Arete","","","","(Linnaeus 1758)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000304","CTZ","Chelidonichthys lastoviza","Streaked gurnard","Grondin camard","Rubio","","","","(Bonnaterre 1788)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000307","GUC","Chelidonichthys capensis","Cape gurnard","Grondin du Cap","Rubio del Cabo","","","","(Cuvier 1829)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000308","CGY","Chelidonichthys gabonensis","Gabon gurnard","","","","","","(Poll & Roux 1955)","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002000309","CZS","Chelidonichthys spinosus","Spiny red gurnard","","","","","","(McClelland 1844)","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002000310","GUM","Chelidonichthys obscurus","Longfin gurnard","Grondin sombre","Arete aleton","جرانتية طويلة الأجنحة","暗体绿鳍鱼","","(Bloch & Schneider 1801)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000311","KSU","Chelidonichthys queketti","Lesser gurnard","Grondin mineur","Rubio menor","","","","(Regan 1904)","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"1780020003XX","GUI","Chelidonichthys spp","Indo-Pacific gurnards","Grondins de l'Indo-Pacifique","Rubios del Indo-Pacífico","","","","","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000802","LDM","Lepidotrigla microptera","","","","","","","Günther 1873","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002000803","LDY","Lepidotrigla brachyoptera","Scaly gurnard","","","","","","Hutton 1872","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000804","LDN","Lepidotrigla vanessa","Butterfly gurnard","","","","","","(Richardson 1839)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000805","LDR","Lepidotrigla carolae","Carol's gurnard","","","","","","Richards 1968","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002000806","LEP","Lepidotrigla dieuzeidei","Spiny gurnard","Grondin de dieuzeide","Cabete espinudo","","","","Blanc & Hureau 1973","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000807","LDV","Lepidotrigla cavillone","Large-scaled gurnard","Cavillone","","","","","(Lacépède 1801)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002000808","IBK","Lepidotrigla cadmani","Scalebreast gurnard","Grondin écailleux","Cabete escamudo","","","","Regan 1915","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002000809","IEE","Lepidotrigla bispinosa","Bullhorn gurnard","Grondin taureau","","","","","Steindachner 1898","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002000810","IEF","Lepidotrigla faurei","Scalybreast gurnard","Grondin armure","","","","","Gilchrist & Thompson 1914","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"1780020008XX","IJS","Lepidotrigla spp","Large-scaled gurnards nei","","","","","","Günther 1860","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002002001","PQA","Prionotus alatus","Spiny searobin","","","","","","Goode & Bean 1883","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002002002","PQT","Prionotus punctatus","Bluewing searobin","Grondin poule","","","","","(Bloch 1793)","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002002003","PQU","Prionotus nudigula","Red searobin","","","","","","Ginsburg 1950","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002002004","PQP","Prionotus paralatus","Mexican searobin","","","","","","Ginsburg 1950","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002002005","PQC","Prionotus carolinus","Northern searobin","","","","","","(Linnaeus 1771)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002002006","QWJ","Prionotus albirostris","Whitesnout searobin","Grondin nez blanc","Rubio rey","","","","Jordan & Bollman 1890","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002002007","QWR","Prionotus birostratus","Two-beaked searobin","Grondin vachette","Rubio lapón","","","","Richardson 1844","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002002008","QWS","Prionotus ruscarius","Common searobin","Grondin galinette","Rubio gallineta","","","","Gilbert & Starks 1904","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002002009","QWY","Prionotus stephanophrys","Lumptail searobin","Grondin belugan","Rubio volador","","","","Lockington 1881","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"1780020020XX","SRA","Prionotus spp","Atlantic searobins","Grondins","Rubios americanos","","","Прионоты","","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002002501","BEG","Pterygotrigla polyommata","Latchet(=Sharpbeak gurnard)","Grondin pointu","Cabete picudo","غرنار مقرن أو جرانتية مقرنة","繁星角鲂鮄","","(Richardson 1839)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002002502","JGU","Pterygotrigla picta","Spotted gurnard","","","","","","(Günther 1880)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178002002503","XXZ","Pterygotrigla guezei","","","","","","","Fourmanoir 1963","TRIGLIDAE","SCORPAENIFORMES","NO"
34,"178002007001","GUG","Eutrigla gurnardus","Grey gurnard","Grondin gris","Borracho","","","Тригла серая (=морской петух)","(Linnaeus 1758)","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"1780020XXXXX","GUX","Triglidae","Gurnards, searobins nei","Grondins, cavillones nca","Cabetes, rubios nep","","","Тригловые (=морские петухи)","","TRIGLIDAE","SCORPAENIFORMES","YES"
34,"178008000101","ESZ","Erilepis zonifer","Skilfish","","","","","Эрилепис","(Lockington 1880)","ANOPLOPOMATIDAE","SCORPAENIFORMES","YES"
34,"178008000401","SAB","Anoplopoma fimbria","Sablefish","Morue charbonnière","Bacalao negro","","","Угольная рыба","(Pallas 1814)","ANOPLOPOMATIDAE","SCORPAENIFORMES","YES"
34,"178010000101","HCP","Hoplichthys acanthopleurus","","","","","","","Regan 1908","HOPLICHTHYIDAE","SCORPAENIFORMES","NO"
34,"1780100001XX","HBX","Hoplichthys spp","","","","","","","","HOPLICHTHYIDAE","SCORPAENIFORMES","YES"
34,"178011003001","ZSP","Zanclorhynchus spinifer","Antarctic horsefish","Cacique antarctique","Cacique antártico","","","","Günther 1880","CONGIOPODIDAE","SCORPAENIFORMES","YES"
34,"178011003201","PZE","Perryena leucometopon","","","","","","","(Waite 1922)","CONGIOPODIDAE","SCORPAENIFORMES","NO"
34,"178011005001","CGP","Congiopodus peruvianus","","","","","","","(Cuvier 1829)","CONGIOPODIDAE","SCORPAENIFORMES","NO"
34,"178011005201","AHK","Alertichthys blacki","Alert pigfish","","","","","","Moreland 1960","CONGIOPODIDAE","SCORPAENIFORMES","NO"
34,"178018000101","CVP","Cottunculus microps","Polar sculpin","Cotte polaire","","","","","Collett 1875","PSYCHROLUTIDAE","SCORPAENIFORMES","NO"
34,"178018000102","DVQ","Cottunculus thomsonii","Pallid sculpin","Cotte blême","","","","","(Günther 1882)","PSYCHROLUTIDAE","SCORPAENIFORMES","NO"
34,"178018000201","DYT","Dasycottus setiger","Spinyhead sculpin","","","","","","Bean 1890","PSYCHROLUTIDAE","SCORPAENIFORMES","NO"
34,"178018000301","EBV","Ebinania vermiculata","","","","","","","Sakamoto 1932","PSYCHROLUTIDAE","SCORPAENIFORMES","NO"
34,"178018000302","FVG","Ebinania macquariensis","Macquarie blobfish","Cotte subantarctique","","","","","Nelson 1982","PSYCHROLUTIDAE","SCORPAENIFORMES","NO"
34,"178018000401","EYU","Eurymen gyrinus","Smoothcheek sculpin","","","","","","Gilbert & Burke 1912","PSYCHROLUTIDAE","SCORPAENIFORMES","NO"
34,"178018000501","MGV","Malacocottus gibber","","","","","","","Sakamoto 1930","PSYCHROLUTIDAE","SCORPAENIFORMES","NO"
34,"178018000601","PEF","Psychrolutes macrocephalus","","","","","","","(Gilchrist 1904)","PSYCHROLUTIDAE","SCORPAENIFORMES","NO"
34,"178018004601","NEG","Neophrynichthys angustus","Pale toadfish","","","","","","Nelson 1977","PSYCHROLUTIDAE","SCORPAENIFORMES","YES"
34,"178020000301","LUM","Cyclopterus lumpus","Lumpfish(=Lumpsucker)","Lompe","Liebre de mar","أرنب البحر","圆鳍鱼","Пинагор","Linnaeus 1758","CYCLOPTERIDAE","SCORPAENIFORMES","YES"
34,"178020000501","CJB","Cyclopteropsis lindbergi","","","","","","","Soldatov & Lindberg 1930","CYCLOPTERIDAE","SCORPAENIFORMES","NO"
34,"178020000601","EUJ","Eumicrotremus derjugini","Leatherfin lumpsucker","","","","","","Popov 1926","CYCLOPTERIDAE","SCORPAENIFORMES","NO"
34,"178020000602","EMZ","Eumicrotremus taranetzi","","","","","","","Perminov 1936","CYCLOPTERIDAE","SCORPAENIFORMES","NO"
34,"178020000603","FZA","Eumicrotremus spinosus","Atlantic spiny lumpsucker","Petite poule de Mer Atlantique","","","","","(Fabricius 1776)","CYCLOPTERIDAE","SCORPAENIFORMES","NO"
34,"178020000801","LTW","Lethotremus awae","","","","","","","Jordan & Snyder 1902","CYCLOPTERIDAE","SCORPAENIFORMES","NO"
34,"178020005801","AVN","Aptocyclus ventricosus","Smooth lumpsucker","","","","","","(Pallas 1769)","CYCLOPTERIDAE","SCORPAENIFORMES","NO"
34,"1780200XXXXX","ZLS","Cyclopteridae","Lumpfishes nei","Lompes nca","Lompos nep","","","","","CYCLOPTERIDAE","SCORPAENIFORMES","NO"
34,"178022000101","GGI","Gargariscus prionocephalus","","","","","","","(Duméril 1869)","PERISTEDIIDAE","SCORPAENIFORMES","NO"
34,"178022000201","HNJ","Heminodus japonicus","","","","","","","Kamohara 1952","PERISTEDIIDAE","SCORPAENIFORMES","NO"
34,"178022000601","PJC","Peristedion cataphractum","African armoured searobin","Malarmat","Armado","","","","(Linnaeus 1758)","PERISTEDIIDAE","SCORPAENIFORMES","YES"
34,"178022000602","PTQ","Peristedion liorhynchus","Armoured gurnard","","","","","","(Günther 1872)","PERISTEDIIDAE","SCORPAENIFORMES","NO"
34,"178022000603","PQL","Peristedion longispatha","","","","","","","(Goode & Bean 1886)","PERISTEDIIDAE","SCORPAENIFORMES","NO"
34,"178022000604","PWB","Peristedion weberi","","","","","","","Smith 1934","PERISTEDIIDAE","SCORPAENIFORMES","NO"
34,"178022000701","SRY","Satyrichthys adeni","","","","","","","(Lloyd 1907)","PERISTEDIIDAE","SCORPAENIFORMES","NO"
34,"178022000702","SSV","Satyrichthys investigatoris","","","","","","","(Alcock 1898)","PERISTEDIIDAE","SCORPAENIFORMES","NO"
34,"178022000703","SWC","Satyrichthys welchi","Robust armoured-gurnard","","","","","","(Herre 1925)","PERISTEDIIDAE","SCORPAENIFORMES","NO"
34,"178023000101","AIO","Acantholiparis opercularis","Spiny snailfish","","","","","","Gilbert & Burke 1912","LIPARIDAE","SCORPAENIFORMES","NO"
